job_id,job_title,salary_usd,company_location,is_remote,employee_location,job_skills,no_degree_mention,posting_date,company_name,has_python,has_sql,has_tableau,degree_flag,salary_tier,employment_type
3,Data Analyst,,Singapore,False,Singapore,['sql'],True,2023-12-20,Moovaz,False,True,False,0,,FT
8,Data Analyst,,Singapore,False,Singapore,"['sql', 'nosql', 'azure', 'power bi']",True,2023-10-11,SATS,False,True,False,0,,FT
9,Data Analyst,,South Africa,False,South Africa,['sql'],True,2023-09-06,Mass Staffing Projects,False,True,False,0,,FT
11,Data Analyst,,Portugal,False,Portugal,"['sql', 'excel']",True,2023-12-28,Match Profiler,False,True,False,0,,FT
12,Data Analyst,,Chile,False,Chile,"['sql', 'gcp', 'aws', 'azure', 'tableau', 'looker']",True,2023-04-13,Falabella Financiero,False,True,True,0,,FT
14,Data Analyst,,Philippines,False,Philippines,"['sql', 'javascript', 'python', 'java', 'excel', 'looker', 'tableau', 'power bi']",True,2023-02-28,LegalMatch.com,True,True,True,0,,FT
15,Data Analyst,,United Kingdom,False,United Kingdom,[],True,2023-02-01,Coburg Banks Technical,False,False,False,0,,FT
16,Data Analyst,,United Kingdom,False,United Kingdom,"['sas', 'sas', 'sql', 'qlik', 'tableau']",True,2023-02-01,BT Group,False,True,True,0,,FT
17,Data Analyst,,United States,False,"Illinois, United States",['tableau'],True,2023-01-15,"BizzyCar, Inc.",False,False,True,0,,FT
18,Data Analyst,,India,False,India,"['sql', 'nosql', 'python', 'r', 'mysql', 'sql server', 'postgresql', 'pyspark', 'qlik', 'tableau', 'power bi']",True,2023-11-12,HSBC,True,True,True,0,,FT
20,Data Analyst,,Bulgaria,False,Bulgaria,['excel'],True,2023-09-27,Puzzle Brands,False,False,False,0,,FT
21,Data Analyst,,United Kingdom,False,United Kingdom,['sql'],True,2023-09-30,Erin Associates Ltd.,False,True,False,0,,CT
22,Data Analyst,,Switzerland,False,Switzerland,"['python', 'power bi']",True,2023-09-22,Randstad,True,False,False,0,,CT
27,Data Analyst,,India,False,India,[],True,2023-09-12,AOS,False,False,False,0,,FT
29,Data Analyst,,United Arab Emirates,False,United Arab Emirates,"['python', 'r']",True,2023-09-20,Work in USA,True,False,False,0,,FT
30,Data Analyst,,Estonia,False,Estonia,"['sql', 'power bi', 'excel', 'sheets']",True,2023-07-18,ESTO Group,False,True,False,0,,FT
31,Data Analyst,,United States,False,"Illinois, United States","['phoenix', 'word']",True,2023-01-23,Apex Systems,False,False,False,0,,FT
32,Data Analyst,,United States,False,"California, United States","['sql', 'python', 'tableau', 'sheets', 'excel']",True,2023-04-16,Chobanian Group,True,True,True,0,,FT
33,Data Analyst,,Ireland,False,Ireland,[],True,2023-02-11,Collins McNicholas Recruitment & HR Services Group,False,False,False,0,,FT
35,Data Analyst,,Israel,False,Israel,"['sql', 'python', 'r', 'jupyter', 'tableau']",True,2023-11-19,Wenrix,True,True,True,0,,FT
36,Data Analyst,,United States,False,"New York, United States","['vba', 'excel']",True,2023-04-28,Robert Half,False,False,False,0,,CT
37,Data Analyst,,Romania,False,Romania,[],True,2023-04-05,CIVITTA STRATEGY & CONSULTING SA,False,False,False,0,,FT
41,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'python']",True,2023-03-29,Doghouse Recruitment,True,True,False,0,,FT
42,Data Analyst,,United Arab Emirates,False,United Arab Emirates,[],True,2023-12-03,Emarat Careers,False,False,False,0,,FT
43,Data Analyst,,Philippines,False,Philippines,"['spreadsheet', 'excel', 'powerpoint']",True,2023-12-21,J&T Manila,False,False,False,0,,FT
44,Data Analyst,,United Arab Emirates,False,United Arab Emirates,"['sql', 'python', 'r', 'oracle', 'hadoop', 'spark']",True,2023-06-29,ConFlip,True,True,False,0,,FT
46,Data Analyst,,United Arab Emirates,False,United Arab Emirates,"['sql', 'oracle', 'excel', 'tableau']",True,2023-09-20,Ecojob,False,True,True,0,,FT
50,Data Analyst,,United States,False,"California, United States","['sql', 'excel', 'tableau', 'power bi', 'powerpoint', 'visio']",True,2023-04-07,Artech,False,True,True,0,,FT
52,Data Analyst,,Sweden,False,Sweden,"['sql', 'python', 'snowflake', 'azure', 'qlik']",True,2023-09-29,E.ON Sverige,True,True,False,0,,FT
53,Data Analyst,,Australia,False,Australia,"['sql', 'sql server', 'ssis', 'excel']",True,2023-09-19,Emmbr,False,True,False,0,,FT
54,Data Analyst,,India,False,India,"['sql', 'shell', 'r', 'bigquery', 'pandas', 'linux', 'excel', 'tableau', 'qlik', 'terminal']",True,2023-07-04,Infosys BPM,False,True,True,0,,FT
55,Data Analyst,,Austria,False,Austria,"['r', 'github']",True,2023-07-20,World Data Lab,False,False,False,0,,FT
57,Data Analyst,,Singapore,False,Singapore,"['r', 'python', 'tableau', 'excel']",True,2023-06-14,SEACARE MANPOWER SERVICES PTE LTD,True,False,True,0,,FT
60,Data Analyst,,Canada,False,Canada,"['excel', 'tableau']",True,2023-01-26,BCforward,False,False,True,0,,CT
62,Data Analyst,,Italy,False,Italy,[],True,2023-11-09,Peroptyx,False,False,False,0,,FT
64,Data Analyst,,Egypt,False,Egypt,['python'],True,2023-11-05,Al Asdekaa Group for Dai,True,False,False,0,,FT
65,Data Analyst,,Spain,False,Spain,[],True,2023-12-13,Lodgify,False,False,False,0,,FT
67,Data Analyst,,France,False,France,"['sql', 'snowflake', 'redshift', 'vue', 'tableau', 'power bi', 'looker']",True,2023-02-10,MTE,False,True,True,0,,FT
68,Data Analyst,,United Kingdom,False,United Kingdom,"['go', 'sql', 'python', 'aws']",True,2023-08-25,Expleo Group UK Jobs,True,True,False,0,,FT
69,Data Analyst,,Hungary,True,Hungary,[],True,2023-06-01,Peroptyx,False,False,False,0,,PT
70,Data Analyst,,Ghana,False,Ghana,[],True,2023-10-27,DESTINY WORK RECRUITMENT,False,False,False,0,,FT
71,Data Analyst,,United States,False,"California, United States","['excel', 'power bi', 'sharepoint']",True,2023-08-03,Insight Global,False,False,False,0,,FT
72,Data Analyst,,United States,False,"Florida, United States","['excel', 'powerpoint']",True,2023-05-30,Axelon,False,False,False,0,,FT
82,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'gdpr']",True,2023-06-14,Better Placed Ltd - A Sunday Times Top 10 Employer in 2023!,False,True,False,0,,FT
83,Data Analyst,,Colombia,False,Colombia,[],True,2023-12-20,Punto Cardinal Comunicaciones S.A.S,False,False,False,0,,FT
86,Data Analyst,,Romania,False,Romania,"['python', 'sql', 'excel']",True,2023-09-02,Occubee,True,True,False,0,,FT
91,Data Analyst,,South Africa,False,South Africa,"['sql', 'python', 'r']",True,2023-05-07,Sabenza It,True,True,False,0,,FT
94,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'sql server', 'excel']",True,2023-02-06,Senitor Recruitment,False,True,False,0,,FT
95,Data Analyst,,United Kingdom,False,United Kingdom,"['python', 'sql', 'git']",True,2023-12-16,Smart Data Foundry,True,True,False,0,,FT
103,Data Analyst,,United States,False,Georgia,[],True,2023-10-01,"Aara Technologies, Inc",False,False,False,0,,FT
107,Data Analyst,,India,False,India,['excel'],True,2023-12-23,Aline HR Consultancy,False,False,False,0,,FT
108,Data Analyst,,Portugal,False,Portugal,"['sql', 'snowflake', 'ssis']",True,2023-10-03,Aon,False,True,False,0,,FT
109,Data Analyst,,United States,False,"Florida, United States","['sql', 'r', 'tableau', 'power bi', 'excel', 'flow']",True,2023-05-01,ASC American Sun Components,False,True,True,0,,FT
112,Data Analyst,,United States,False,"New York, United States","['sql', 'c#', 'vb.net', 'vba', 'sql server', 'asp.net', 'ms access', 'ssis', 'ssrs', 'sharepoint', 'outlook', 'excel', 'word']",True,2023-03-07,Align Communications,False,True,False,0,,FT
113,Data Analyst,,Poland,False,Poland,"['python', 'aws', 'excel']",True,2023-05-03,Andersen,True,False,False,0,,FT
117,Data Analyst,,United Kingdom,False,United Kingdom,[],True,2023-07-12,ChristianJobs.co.uk,False,False,False,0,,FT
118,Data Analyst,,United States,False,Georgia,"['sql', 'excel']",True,2023-04-26,"Aara Technologies, Inc",False,True,False,0,,FT
120,Data Analyst,,Lithuania,False,Lithuania,[],True,2023-08-23,Valstybės duomenų agentūra,False,False,False,0,,FT
122,Data Analyst,,Moldova,False,Moldova,[],True,2023-02-13,Orange Moldova,False,False,False,0,,FT
127,Data Analyst,,United States,False,"California, United States","['sql', 'python', 'r', 'java', 'snowflake', 'aws', 'spark', 'airflow', 'looker']",True,2023-03-29,Attentive,True,True,False,0,,FT
128,Data Analyst,,Portugal,False,Portugal,"['power bi', 'tableau']",True,2023-04-19,Mind Source,False,False,True,0,,FT
133,Data Analyst,,South Africa,False,South Africa,"['sql', 'javascript', 'aws', 'hadoop', 'spark', 'excel', 'tableau']",True,2023-09-13,Rahn Consolidated (Pty) ltd,False,True,True,0,,CT
135,Data Analyst,,United States,False,"Texas, United States","['sql', 'word', 'excel', 'visio']",True,2023-03-25,Kforce,False,True,False,0,,FT
136,Data Analyst,,France,False,France,[],True,2023-05-09,Peroptyx,False,False,False,0,,PT
142,Data Analyst,,Germany,False,Germany,"['python', 'sql', 'excel', 'sheets', 'tableau', 'power bi']",True,2023-02-02,CDP Worldwide,True,True,True,0,,FT
143,Data Analyst,,United Kingdom,False,United Kingdom,['sql'],True,2023-02-22,Balfour Beatty plc,False,True,False,0,,FT
144,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'word', 'power bi']",True,2023-12-19,123inkt.nl,False,True,False,0,,FT
146,Data Analyst,,Austria,False,Austria,"['r', 'python', 'c#', 'java', 'sql']",True,2023-08-16,Liebherr-Werk Nenzing GmbH,True,True,False,0,,FT
148,Data Analyst,,Germany,False,Germany,"['r', 'python', 'sql', 'azure']",True,2023-12-13,BearingPoint DE,True,True,False,0,,FT
149,Data Analyst,,Israel,False,Israel,"['sql', 'excel']",True,2023-10-02,SuperPlay,False,True,False,0,,FT
150,Data Analyst,,United States,False,"California, United States","['excel', 'tableau', 'jira']",True,2023-06-04,Brooksource,False,False,True,0,,FT
153,Data Analyst,,Italy,False,Italy,"['sql', 'python', 'r', 'tableau', 'excel', 'power bi']",True,2023-06-15,W EXECUTIVE S.R.L.,True,True,True,0,,FT
154,Data Analyst,,Japan,False,Japan,[],True,2023-10-05,Peroptyx,False,False,False,0,,PT
155,Data Analyst,,United States,False,"California, United States","['go', 'sql', 'python', 'r', 'tableau', 'power bi', 'alteryx', 'smartsheet', 'jira']",True,2023-06-01,Xperi Corporation,True,True,True,0,,FT
156,Data Analyst,,United States,False,"New York, United States",[],True,2023-02-13,Aston Carter,False,False,False,0,,FT
157,Data Analyst,117500,United States,False,"Florida, United States","['sql', 'sql server', 'ssrs', 'ssis']",True,2023-02-28,Brooksource,False,True,False,0,High,CT
158,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'power bi', 'tableau']",True,2023-07-21,Impellam Group,False,True,True,0,,FT
164,Data Analyst,,United States,False,"California, United States",[],True,2023-08-30,Stellant Systems,False,False,False,0,,FT
167,Data Analyst,,Austria,False,Austria,['power bi'],True,2023-07-12,Bechtle Network und Security Solutions GmbH,False,False,False,0,,FT
168,Data Analyst,,United States,True,"New York, United States","['sql', 'excel', 'tableau']",True,2023-08-09,Fenway Health,False,True,True,0,,FT
169,Data Analyst,,United Arab Emirates,False,United Arab Emirates,[],True,2023-09-20,Viasat,False,False,False,0,,FT
171,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'tableau']",True,2023-10-02,Robert Walters,False,True,True,0,,FT
172,Data Analyst,,France,False,France,"['power bi', 'ssis']",True,2023-05-09,Mira-Group,False,False,False,0,,FT
173,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'python', 'c', 'go', 'oracle', 'snowflake', 'excel', 'tableau']",True,2023-10-10,Motability Operations Ltd,True,True,True,0,,PT
174,Data Analyst,,United States,False,"Illinois, United States","['sql', 'tableau', 'excel']",True,2023-05-26,Crafty,False,True,True,0,,FT
187,Data Analyst,,United States,False,"California, United States","['sql', 'python', 'flow']",True,2023-01-14,Curology,True,True,False,0,,FT
189,Data Analyst,,South Africa,False,South Africa,"['excel', 'power bi']",True,2023-12-03,Exigent Limited,False,False,False,0,,FT
191,Data Analyst,,Israel,False,Israel,[],True,2023-03-28,Rise,False,False,False,0,,FT
192,Data Analyst,,Austria,False,Austria,"['sql', 'oracle', 'linux']",True,2023-01-23,K-Businesscom AG,False,True,False,0,,FT
193,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'python', 'azure', 'pyspark', 'tableau']",True,2023-03-12,Lely,True,True,True,0,,FT
195,Data Analyst,,United Kingdom,False,United Kingdom,"['python', 'sql']",True,2023-04-21,Radius,True,True,False,0,,FT
199,Data Analyst,,United States,False,Georgia,"['sql', 'visual basic', 'sas', 'sas', 'db2']",True,2023-04-05,DPP,False,True,False,0,,CT
205,Data Analyst,,Switzerland,False,Switzerland,"['sql', 'python']",True,2023-05-01,Rent a Person Personalberatungs AG,True,True,False,0,,FT
210,Data Analyst,,Philippines,False,Philippines,"['azure', 'excel', 'ms access', 'dax', 'power bi', 'tableau']",True,2023-02-28,Manulife,False,False,True,0,,FT
213,Data Analyst,,Romania,False,Romania,[],True,2023-10-03,Kordian Group sp zoo,False,False,False,0,,FT
215,Data Analyst,,United Kingdom,False,United Kingdom,['excel'],True,2023-09-01,The Bridge IT,False,False,False,0,,FT
219,Data Analyst,,Italy,False,Italy,[],True,2023-03-01,Pruvo,False,False,False,0,,FT
220,Data Analyst,,United States,False,"Texas, United States","['sql', 'sql server', 'azure', 'github']",True,2023-10-28,TriCom Technical Services,False,True,False,0,,FT
221,Data Analyst,,Canada,False,Canada,"['excel', 'outlook', 'powerpoint']",True,2023-10-06,IFG - International Financial Group,False,False,False,0,,CT
222,Data Analyst,,Belgium,False,Belgium,[],True,2023-10-07,Satellic,False,False,False,0,,FT
223,Data Analyst,,France,False,France,"['python', 'vba', 'sql', 'r', 'pandas', 'scikit-learn', 'flask', 'excel', 'power bi', 'dax']",True,2023-07-01,Thales,True,True,False,0,,FT
225,Data Analyst,,United Arab Emirates,False,United Arab Emirates,[],True,2023-01-22,Dautom,False,False,False,0,,FT
227,Data Analyst,,Ireland,False,Ireland,"['sql', 'r', 'python']",True,2023-01-12,PartnerRe,True,True,False,0,,FT
229,Data Analyst,,Kuwait,False,Kuwait,[],True,2023-09-25,SOS HR Solutions,False,False,False,0,,FT
232,Data Analyst,,Argentina,False,Argentina,"['sql', 'nosql', 'neo4j', 'gcp', 'azure', 'bigquery']",True,2023-04-28,Tata Consultancy Services,False,True,False,0,,FT
233,Data Analyst,,Australia,False,Australia,"['sql', 'aws', 'azure', 'cognos']",True,2023-10-21,Bluefin Resources,False,True,False,0,,FT
236,Data Analyst,,Ireland,False,Ireland,"['sql', 'excel']",True,2023-06-24,Allied Irish Banks,False,True,False,0,,FT
238,Data Analyst,,United Kingdom,False,United Kingdom,['excel'],True,2023-11-12,Outsource UK Limited,False,False,False,0,,FT
239,Data Analyst,,Bulgaria,False,Bulgaria,"['excel', 'power bi']",True,2023-08-09,DSV - Global Transport and Logistics,False,False,False,0,,FT
243,Data Analyst,,United States,False,"California, United States","['sql', 'mysql', 'oracle']",True,2023-01-10,Bayside Solutions,False,True,False,0,,FT
245,Data Analyst,,Ethiopia,False,Ethiopia,[],True,2023-10-02,AXIOM PRO LLC,False,False,False,0,,FT
246,Data Analyst,,Austria,False,Austria,[],True,2023-02-10,Alperia,False,False,False,0,,FT
248,Data Analyst,,Belgium,False,Belgium,['python'],True,2023-04-22,eliasystem,True,False,False,0,,FT
249,Data Analyst,,Spain,False,Spain,"['sql', 'python', 'aws', 'tableau']",True,2023-05-29,WIRIS,True,True,True,0,,FT
252,Data Analyst,,Netherlands,False,Netherlands,[],True,2023-06-08,FMC Global Talent,False,False,False,0,,FT
253,Data Analyst,,India,False,India,['excel'],True,2023-10-25,Tutorac Inc,False,False,False,0,,CT
254,Data Analyst,,United States,False,Georgia,"['sql', 'sas', 'sas', 'excel', 'powerpoint']",True,2023-04-02,Jones Grove IT Recruiting,False,True,False,0,,FT
257,Data Analyst,,Malaysia,False,Malaysia,"['sql', 'r', 'python', 'matlab']",True,2023-08-18,MoneyLion,True,True,False,0,,FT
261,Data Analyst,,United Kingdom,False,United Kingdom,[],True,2023-09-30,Envision,False,False,False,0,,FT
263,Data Analyst,,Singapore,False,Singapore,[],True,2023-07-06,NES GLOBAL PTE. LTD.,False,False,False,0,,CT
267,Data Analyst,,Italy,True,Italy,"['sql', 'tableau']",True,2023-05-25,Rextart Srl,False,True,True,0,,FT
268,Data Analyst,,Hungary,False,Hungary,"['sql', 'excel']",True,2023-04-18,BT Group,False,True,False,0,,FT
270,Data Analyst,,United States,True,"New York, United States","['sql', 'sql server', 'azure']",True,2023-04-04,Net2Source Inc.,False,True,False,0,,CT
271,Data Analyst,,Singapore,False,Singapore,"['sap', 'excel', 'powerpoint']",True,2023-12-19,ADECCO PERSONNEL PTE LTD,False,False,False,0,,FT
272,Data Analyst,,Netherlands,True,Netherlands,[],True,2023-06-22,Peroptyx,False,False,False,0,,PT
276,Data Analyst,,Czechia,False,Czechia,"['sql', 'python', 'c', 'pandas']",True,2023-03-24,Hypercell Games,True,True,False,0,,FT
277,Data Analyst,,Lithuania,False,Lithuania,"['sql', 'excel']",True,2023-10-27,UAB „LTK Food Group“,False,True,False,0,,FT
278,Data Analyst,,United Kingdom,True,United Kingdom,"['sql', 'python', 'aws', 'sap']",True,2023-08-11,DISYS,True,True,False,0,,FT
281,Data Analyst,,United Kingdom,False,United Kingdom,"['react', 'excel']",True,2023-01-24,RS Group,False,False,False,0,,FT
282,Data Analyst,,Portugal,True,Portugal,[],True,2023-06-26,Peroptyx,False,False,False,0,,CT
287,Data Analyst,,Ireland,False,Ireland,"['sql', 'sql server']",True,2023-07-28,Fiserv,False,True,False,0,,FT
288,Data Analyst,,United States,False,Georgia,"['python', 'sql']",True,2023-03-29,Kani Solutions,True,True,False,0,,FT
289,Data Analyst,,Germany,False,Germany,[],True,2023-09-19,Haas Mediengruppe,False,False,False,0,,FT
291,Data Analyst,,Ireland,False,Ireland,"['go', 'sql', 'firebase', 'firebase', 'word', 'tableau']",True,2023-06-01,Hostelworld Group,False,True,True,0,,FT
293,Data Analyst,,United Arab Emirates,False,United Arab Emirates,['excel'],True,2023-10-14,Alexander Ash Consulting,False,False,False,0,,CT
298,Data Analyst,,Poland,False,Poland,"['sql', 'sas', 'sas']",True,2023-02-01,Santander,False,True,False,0,,FT
300,Data Analyst,,Ireland,False,Ireland,"['sql', 'excel']",True,2023-01-05,icon,False,True,False,0,,FT
302,Data Analyst,,United States,False,"Illinois, United States","['snowflake', 'aws', 'spark', 'tableau', 'powerpoint', 'excel']",True,2023-01-22,Fetch,False,False,True,0,,FT
303,Data Analyst,,Israel,False,Israel,"['python', 'sql']",True,2023-02-08,Similarweb,True,True,False,0,,FT
304,Data Analyst,,Belgium,False,Belgium,"['sql', 'python', 'r', 'java', 'sql server', 'oracle', 'spreadsheet', 'excel', 'tableau', 'qlik', 'microstrategy']",True,2023-11-10,Randstad Search & Selection,True,True,True,0,,FT
305,Data Analyst,,United States,False,"New York, United States","['sql', 'sas', 'sas', 'tableau']",True,2023-04-25,Beacon Hill Staffing Group,False,True,True,0,,FT
309,Data Analyst,,United States,False,"Illinois, United States","['r', 'python', 'tableau', 'qlik']",True,2023-02-07,Koch,True,False,True,0,,FT
313,Data Analyst,,Poland,False,Poland,"['python', 'vba', 'excel']",True,2023-02-05,FE fundinfo,True,False,False,0,,FT
315,Data Analyst,,Thailand,False,Thailand,[],True,2023-04-04,Amity,False,False,False,0,,FT
320,Data Analyst,,Taiwan,False,Taiwan,"['sql', 'python', 'power bi', 'qlik', 'tableau']",True,2023-07-03,MSD,True,True,True,0,,FT
325,Data Analyst,,Czechia,True,Czechia,"['excel', 'sap']",True,2023-04-14,Cyient,False,False,False,0,,FT
329,Data Analyst,,United Kingdom,False,United Kingdom,['power bi'],True,2023-12-07,Hays,False,False,False,0,,FT
330,Data Analyst,,Chile,False,Chile,"['looker', 'power bi']",True,2023-10-11,WILD FI,False,False,False,0,,FT
331,Data Analyst,,Austria,False,Austria,"['python', 'sql', 'javascript', 'go', 'elasticsearch', 'spark', 'plotly', 'tableau', 'word', 'git']",True,2023-03-22,Erste Bank,True,True,True,0,,FT
333,Data Analyst,,Canada,True,Canada,[],True,2023-11-15,Peroptyx,False,False,False,0,,CT
334,Data Analyst,,Australia,False,Australia,"['snowflake', 'azure', 'power bi']",True,2023-07-10,The Recruitment Company Pty Ltd,False,False,False,0,,FT
339,Data Analyst,,United States,False,"Illinois, United States",[],True,2023-04-13,ICF,False,False,False,0,,FT
341,Data Analyst,,Malta,False,Malta,[],True,2023-05-17,FBM,False,False,False,0,,FT
342,Data Analyst,,Poland,False,Poland,"['sql', 'go', 'looker']",True,2023-02-18,LPP SA,False,True,False,0,,FT
343,Data Analyst,,Argentina,False,Argentina,"['sql', 'python', 'r']",True,2023-12-20,Aprende Institute,True,True,False,0,,FT
346,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'ssis']",True,2023-09-08,Vantage Consulting,False,True,False,0,,FT
347,Data Analyst,,United States,False,"New York, United States",[],True,2023-04-23,Lockheed Martin Corporation,False,False,False,0,,FT
348,Data Analyst,,Hong Kong,False,Hong Kong,"['sql', 'crystal', 'oracle', 'sap', 'power bi']",True,2023-03-15,Adaka & Company,False,True,False,0,,FT
350,Data Analyst,,United States,True,"Illinois, United States",[],True,2023-12-30,Horizontal Talent,False,False,False,0,,CT
351,Data Analyst,,United States,False,"Texas, United States",['excel'],True,2023-10-27,VISTA Technology Services,False,False,False,0,,FT
357,Data Analyst,,United Kingdom,False,United Kingdom,"['css', 'html']",True,2023-09-30,Endeavour Recruitment Solutions,False,False,False,0,,FT
358,Data Analyst,,Netherlands,False,Netherlands,['excel'],True,2023-10-23,Van der Lande Industries,False,False,False,0,,FT
359,Data Analyst,,United Arab Emirates,False,United Arab Emirates,['excel'],True,2023-06-06,Movver DMCC,False,False,False,0,,FT
360,Data Analyst,,Israel,False,Israel,['sql'],True,2023-12-24,Rise,False,True,False,0,,FT
361,Data Analyst,,United Kingdom,True,United Kingdom,"['sql', 'python', 'r', 'power bi', 'dax']",True,2023-05-02,Public Sector Resourcing,True,True,False,0,,FT
363,Data Analyst,,South Africa,False,South Africa,['sql'],True,2023-09-15,cardandpaymentjobs,False,True,False,0,,FT
364,Data Analyst,,Malaysia,False,Malaysia,['excel'],True,2023-08-29,TC Management Services Corporation Sdn Bhd,False,False,False,0,,FT
366,Data Analyst,,France,False,France,"['tableau', 'git', 'jenkins', 'ansible']",True,2023-09-26,Keyrus France,False,False,True,0,,FT
370,Data Analyst,,Israel,False,Israel,"['sql', 'python', 'r']",True,2023-09-07,Playstudios,True,True,False,0,,FT
376,Data Analyst,,United States,True,"California, United States",['outlook'],True,2023-08-17,Acorns,False,False,False,0,,FT
377,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'word', 'power bi']",True,2023-06-23,123inkt,False,True,False,0,,FT
380,Data Analyst,,Philippines,False,Philippines,[],True,2023-05-02,Paramount Human Resource Multi-Purpose Cooperative,False,False,False,0,,FT
381,Data Analyst,,Finland,True,Finland,[],True,2023-11-15,Peroptyx,False,False,False,0,,CT
382,Data Analyst,,Bulgaria,False,Bulgaria,"['power bi', 'tableau']",True,2023-12-04,DSK Bank,False,False,True,0,,FT
388,Data Analyst,,United States,False,Georgia,"['sql', 'power bi', 'excel', 'word', 'powerpoint']",True,2023-02-22,"Integrated Resources, Inc",False,True,False,0,,FT
391,Data Analyst,,United States,False,"Texas, United States","['sql', 'html', 'css', 'go', 'c', 'tableau', 'sheets']",True,2023-08-21,Accenture,False,True,True,0,,FT
395,Data Analyst,,United States,False,Georgia,['tableau'],True,2023-01-03,eTeam Inc.,False,False,True,0,,FT
396,Data Analyst,,Canada,True,Canada,"['sql', 'bigquery', 'looker']",True,2023-10-14,Terminal,False,True,False,0,,FT
400,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'r', 'looker', 'tableau', 'spss']",True,2023-04-29,tombola,False,True,True,0,,FT
404,Data Analyst,,Saudi Arabia,False,Saudi Arabia,[],True,2023-08-16,Peroptyx,False,False,False,0,,CT
406,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'python', 'r']",True,2023-08-25,TrustedHousesitters,True,True,False,0,,FT
407,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'r', 'python', 'tableau', 'excel']",True,2023-08-29,Outsource UK Limited,True,True,True,0,,FT
411,Data Analyst,,France,False,France,"['sql', 'c#', 'python', 'azure', 'selenium', 'power bi', 'ssis', 'git']",True,2023-04-15,ELENEO,True,True,False,0,,FT
412,Data Analyst,,Romania,False,Romania,"['sql', 'cassandra']",True,2023-09-02,Inter Cars S. A.,False,True,False,0,,FT
415,Data Analyst,,United States,False,Georgia,"['sheets', 'excel']",True,2023-10-25,Apex Systems,False,False,False,0,,FT
419,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'python', 'r', 'databricks']",True,2023-03-29,ABN Amro,True,True,False,0,,FT
420,Data Analyst,,Taiwan,False,Taiwan,"['python', 'r', 'sql']",True,2023-02-16,Robert Walters,True,True,False,0,,
421,Data Analyst,,Philippines,False,Philippines,['excel'],True,2023-11-25,Valoroo LLC,False,False,False,0,,
423,Data Analyst,,United States,False,"Texas, United States",[],True,2023-08-15,Kforce Technology,False,False,False,0,,FT
424,Data Analyst,,Ireland,False,Ireland,['sql'],True,2023-02-02,Staffline Ireland,False,True,False,0,,FT
428,Data Analyst,,United Kingdom,False,United Kingdom,[],True,2023-12-19,Malaberg,False,False,False,0,,FT
430,Data Analyst,,United Kingdom,True,United Kingdom,"['python', 'r', 'mysql', 'aws', 'azure', 'hadoop', 'spark', 'power bi', 'qlik', 'git']",True,2023-09-29,Clear IT Recruitment,True,False,False,0,,FT
436,Data Analyst,,United States,True,"New York, United States","['sql', 'tableau', 'excel']",True,2023-07-18,Technology Ventures,False,True,True,0,,CT
443,Data Analyst,,United Kingdom,False,United Kingdom,[],True,2023-05-30,Cathcart Technology,False,False,False,0,,FT
444,Data Analyst,,Turkey,False,Turkey,"['sql', 'express', 'atlassian', 'jira', 'confluence']",True,2023-03-02,Terappin,False,True,False,0,,FT
449,Data Analyst,,Netherlands,False,Netherlands,"['sql', 'python', 'r', 'tableau', 'qlik', 'excel']",True,2023-10-23,Tesla,True,True,True,0,,FT
450,Data Analyst,,United Kingdom,False,United Kingdom,"['sql', 'power bi']",True,2023-11-08,Red Recruitment,False,True,False,0,,FT
451,Data Analyst,,Romania,False,Romania,"['vba', 'javascript', 'python', 'excel', 'tableau']",True,2023-10-09,Tradeshift,True,False,True,0,,FT
458,Data Analyst,,United States,False,"Texas, United States","['sql', 'sql server', 'azure', 'ssrs', 'tableau', 'git', 'bitbucket', 'jira']",True,2023-05-01,NESCO Inc,False,True,True,0,,FT
460,Data Analyst,,United Kingdom,False,United Kingdom,"['python', 'power bi']",True,2023-09-30,BeTechnology Group,True,False,False,0,,FT
461,Data Analyst,,Canada,False,Canada,"['sql', 'unix']",True,2023-09-06,LanceSoft,False,True,False,0,,FT
463,Data Analyst,,Colombia,False,Colombia,"['r', 'python', 'sql']",True,2023-12-20,Corona,True,True,False,0,,FT
465,Data Analyst,,Belgium,False,Belgium,"['azure', 'power bi']",True,2023-11-01,"LanceSoft, Inc.",False,False,False,0,,FT
467,Data Analyst,,United Arab Emirates,False,United Arab Emirates,"['sql', 'python', 'excel', 'looker', 'tableau', 'flow']",True,2023-06-13,VAI Marketing Management,True,True,True,0,,FT
468,Data Analyst,100500,Lithuania,False,Lithuania,['sql'],True,2023-06-06,Softeta,False,True,False,0,High,FT
